"name","type","typecode","address","location","location_geo","pname","cityname","tel","photos"
"皇室十字绣","购物服务;专卖店;专营店","061200","富民街80附近","100.519942,25.043343","{""coordinates"":[100.519942,25.043343],""type"":""Point""}","云南省","大理白族自治州","15752727021","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/b5178e4c798dc73c9bd98f7c77247010""}]"
"无量烟酒店","购物服务;专卖店;烟酒专卖店","061210","平安巷与金龙路交叉口南100米","100.526320,25.046454","{""coordinates"":[100.526320,25.046454],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/63f0de6f03af5c9cf65c0789a8e6d74b""}]"
"万家灯火灯饰","购物服务;家居建材市场;灯具瓷器市场","060606","南涧镇五洲商贸城一期","100.509710,25.034390","{""coordinates"":[100.509710,25.034390],""type"":""Point""}","云南省","大理白族自治州","15187211710","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/6180dfedcc736887774e6e817d92d2db""}]"
"来思尔乳业(玉洱路店)","购物服务;综合市场;农副产品市场","060703","古城人民路153号","100.163375,25.693547","{""coordinates"":[100.163375,25.693547],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/1c449a01e7c98b612c1f8f5e7017e4e8""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5573fdd5a3103f4075efff64""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/9a04d28b4daa2357add0a29470e0e5bd""}]"
"理想珠宝行","购物服务;专卖店;珠宝首饰工艺品","061202","大理镇南环路","100.167091,25.687337","{""coordinates"":[100.167091,25.687337],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/07a851c62d95094ee664794c489763df""}]"
"长福家具家电城","购物服务;家居建材市场;家具城","060602","石牛公路与214国道交叉口东北100米","100.491129,24.907974","{""coordinates"":[100.491129,24.907974],""type"":""Point""}","云南省","大理白族自治州","13987258261","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/72ff79f00ea1e90fd0b77f70ad7bd851""}]"
"广成铝材","购物服务;家居建材市场;建材五金市场","060603","金牛路146号","100.588378,25.825597","{""coordinates"":[100.588378,25.825597],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/8f981bd8b1d83e2e6f685445d7d4a8af""},{""title"":[],""url"":""http://store.is.autonavi.com/showpic/cdd36970e17c7280b82d42429094fd48""}]"
"志高建材","购物服务;家居建材市场;建材五金市场","060603","明泉路与金牛路交叉口东南150米","100.583741,25.825595","{""coordinates"":[100.583741,25.825595],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/2953cfec958c17269bc372df035b0510""}]"
"汇威漆","购物服务;家居建材市场;建材五金市场","060603","明泉路与金牛路交叉口东南100米","100.583315,25.825739","{""coordinates"":[100.583315,25.825739],""type"":""Point""}","云南省","大理白族自治州","15877770939","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/6af2d26bef0c7693a57be6dd3b854441""}]"
"豪华非标别墅大门","购物服务;家居建材市场;建材五金市场","060603","明泉路与金牛路交叉口南150米","100.583261,25.825565","{""coordinates"":[100.583261,25.825565],""type"":""Point""}","云南省","大理白族自治州","18387289797","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5517d2fd0cd92fcc466687e28011bdb8""}]"
"喜力瓷砖","购物服务;家居建材市场;建材五金市场","060603","明泉路与金牛路交叉口东南150米","100.583647,25.825685","{""coordinates"":[100.583647,25.825685],""type"":""Point""}","云南省","大理白族自治州","0872-7311812","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/bc9379174c88b369267a3ba7d13c41c0""}]"
"顾得瓷砖","购物服务;家居建材市场;建材五金市场","060603","金牛建材市场4幢","100.583242,25.825282","{""coordinates"":[100.583242,25.825282],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/c917856c13e3333916b1a44575dbdbda""}]"
"千秋安全门","购物服务;家居建材市场;建材五金市场","060603","政通路与明泉路交叉口北150米","100.583796,25.825186","{""coordinates"":[100.583796,25.825186],""type"":""Point""}","云南省","大理白族自治州","0872-3020233;13608721413","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/f824e00901e3faf3c6198085c00997d1""}]"
"老顽固防水","购物服务;家居建材市场;建材五金市场","060603","明泉路10号附近","100.583472,25.825101","{""coordinates"":[100.583472,25.825101],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/291f57953a777d7af35dced85c889c19""}]"
"小董装饰","购物服务;家居建材市场;建材五金市场","060603","政通路与明泉路交叉口西北100米","100.583220,25.824681","{""coordinates"":[100.583220,25.824681],""type"":""Point""}","云南省","大理白族自治州","0872-7141068;13887223161","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5c9b778a0bb7bba43a320eac336a0677""}]"
"国云五金百货","购物服务;家居建材市场;建材五金市场","060603","政通路与明泉路交叉口西南150米","100.583018,25.823558","{""coordinates"":[100.583018,25.823558],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/40924191c363b7f2e13327a886c887c0""}]"
"志明批发部","购物服务;便民商店/便利店;便民商店/便利店","060200","桔乡路与金新巷交叉口东北150米","100.582905,25.823455","{""coordinates"":[100.582905,25.823455],""type"":""Point""}","云南省","大理白族自治州","0872-7310449","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/02ba51dd2072825be1337a90c2221404""}]"
"卓鲜百货批发部","购物服务;便民商店/便利店;便民商店/便利店","060200","政通路与明泉路交叉口西南150米","100.583449,25.823388","{""coordinates"":[100.583449,25.823388],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/87ddf9a8e6498c93a5ba1b4269b90dbd""}]"
"宾川胖子百货","购物服务;便民商店/便利店;便民商店/便利店","060200","政通路与明泉路交叉口西南150米","100.583018,25.823779","{""coordinates"":[100.583018,25.823779],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/790f1ce6b5b9e79a7589b6d8c4342895""}]"
"连辉五金电器批发部","购物服务;家居建材市场;建材五金市场","060603","政通路与明泉路交叉口西南100米","100.583218,25.823726","{""coordinates"":[100.583218,25.823726],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/749ffd837c8c86f648d3461e84cdddd5""}]"
"世龙副食酒水批发部","购物服务;便民商店/便利店;便民商店/便利店","060200","政通路与明泉路交叉口西100米","100.583285,25.823998","{""coordinates"":[100.583285,25.823998],""type"":""Point""}","云南省","大理白族自治州","15911227939","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/2a476e3b931f45c757dd08f7c7bfd00f""}]"
"艳芳批发","购物服务;便民商店/便利店;便民商店/便利店","060200","金新巷29附近","100.582758,25.823994","{""coordinates"":[100.582758,25.823994],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/2c330d5def1c38bd605dde8a2addb8c9""}]"
"龙城商贸","购物服务;便民商店/便利店;便民商店/便利店","060200","金新巷28附近","100.582814,25.824080","{""coordinates"":[100.582814,25.824080],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/4a5150cc75755cc2b729fa10f91af9bd""}]"
"仁丰五金百货批发部","购物服务;家居建材市场;建材五金市场","060603","政通路与明泉路交叉口西100米","100.583330,25.824104","{""coordinates"":[100.583330,25.824104],""type"":""Point""}","云南省","大理白族自治州","13628728285","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/00995ab67cc43da45e4254e177df0c9c""}]"
"秀才彩钢瓦工程部","购物服务;家居建材市场;建材五金市场","060603","金牛镇井街明泉路","100.582769,25.824484","{""coordinates"":[100.582769,25.824484],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/fd0542853fcf62374f7bc20ccc89b9aa""}]"
"多乐士(金牛路店)","购物服务;家居建材市场;建材五金市场","060603","政通路与明泉路交叉口西北150米","100.583110,25.824781","{""coordinates"":[100.583110,25.824781],""type"":""Point""}","云南省","大理白族自治州","15894557428;13988572698","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/c966e324d106e2b6a842e39f821eb3a8""}]"
"联塑管道(源隆净水器)","购物服务;购物相关场所;购物相关场所","060000","金牛路98号","100.583709,25.826060","{""coordinates"":[100.583709,25.826060],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/5abca99240aa79e53cb2e44d64c46c45""}]"
"中财管道宾川总代理","购物服务;家居建材市场;建材五金市场","060603","明泉路与金牛路交叉口东南150米","100.583954,25.825672","{""coordinates"":[100.583954,25.825672],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/ec165cbdf18b396b228f210ebcbd47b6""}]"
"大顺发木楼梯扶手专卖店","购物服务;家居建材市场;建材五金市场","060603","全球通大道与091县道交叉口东北100米","100.580055,25.818068","{""coordinates"":[100.580055,25.818068],""type"":""Point""}","云南省","大理白族自治州","18487507667;18313158601","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/b459df4afbc3538f37eb30ca7d76659e""}]"
"杨向宾钢门窗铁艺加工","购物服务;家居建材市场;建材五金市场","060603","全球通大道与091县道交叉口东北150米","100.580100,25.818640","{""coordinates"":[100.580100,25.818640],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/42fecc13313af7f21d540bb320e4a6fb""}]"
"嘉德瑞防盗门实木门","购物服务;家居建材市场;建材五金市场","060603","金达路与091县道交叉口南150米","100.580064,25.819195","{""coordinates"":[100.580064,25.819195],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/699e714cc5bf0710925111a067fb11e9""}]"
"金虎家私家居生活馆","购物服务;家居建材市场;家具城","060602","金达路与091县道交叉口西南100米","100.579620,25.819572","{""coordinates"":[100.579620,25.819572],""type"":""Point""}","云南省","大理白族自治州","15969099294","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/8ee405ef73aa38d7988bd0d73af9eb9a""}]"
"随心铁艺","购物服务;家居建材市场;建材五金市场","060603","091县道与金达路交叉口","100.579666,25.820457","{""coordinates"":[100.579666,25.820457],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/06e9186dd1e9456466f4eaaf840be7a9""}]"
"雄风铁艺(宾川老店)","购物服务;家居建材市场;建材五金市场","060603","金牛镇越析路龙康医院斜对面","100.580284,25.820862","{""coordinates"":[100.580284,25.820862],""type"":""Point""}","云南省","大理白族自治州","13619427548","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/43bf6200cfce5d3d882843856432ad84""}]"
"创新铁艺","购物服务;家居建材市场;建材五金市场","060603","金牛镇越析路龙康医院对面","100.580290,25.820930","{""coordinates"":[100.580290,25.820930],""type"":""Point""}","云南省","大理白族自治州","13404964946","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/6427fc2455aaed549e8c5b004bcc7535""}]"
"好百年家居生活馆","购物服务;购物相关场所;购物相关场所","060000","金达路与091县道交叉口北150米","100.579690,25.821306","{""coordinates"":[100.579690,25.821306],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/dec93a53effce74ccd456025e678c25b""}]"
"军艺门窗制作部","购物服务;家居建材市场;建材五金市场","060603","桔乡路与091县道交叉口南150米","100.579897,25.821805","{""coordinates"":[100.579897,25.821805],""type"":""Point""}","云南省","大理白族自治州","15087278329","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/3f1eec35bd2763eb2e1c978c59b7aadb""}]"
"创新木楼梯扶手分店","购物服务;家居建材市场;建材五金市场","060603","桔乡路与091县道交叉口南150米","100.580280,25.821638","{""coordinates"":[100.580280,25.821638],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/600a78cfb36655c7a265acb0550afcc9""}]"
"云通家具城","购物服务;家居建材市场;家具城","060602","祥宾公路与西街交叉口东北100米","100.548807,25.476230","{""coordinates"":[100.548807,25.476230],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/ddcf64c03be90fe9625a89374ecba4f1""}]"
"OPPO(大理弥渡建设路店)","购物服务;家电电子卖场;手机销售","060305","中和路17号","100.490412,25.341702","{""coordinates"":[100.490412,25.341702],""type"":""Point""}","云南省","大理白族自治州","0872-8374765","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/4dfe8f899ae0e3251dd78a08142537cd""}]"
"金立","购物服务;家电电子卖场;手机销售","060305","中和路与建设路交叉口西50米","100.490053,25.341846","{""coordinates"":[100.490053,25.341846],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/ed34f5c9c8b5a29cc9f871d80659fe2e""}]"
"中国移动手机专卖店","购物服务;购物相关场所;购物相关场所","060000","中和路与建设路交叉口西南50米","100.490276,25.341711","{""coordinates"":[100.490276,25.341711],""type"":""Point""}","云南省","大理白族自治州","[]","[{""title"":[],""url"":""http://store.is.autonavi.com/showpic/27ca678da5ba7daf0963f7bf3c6cf900""}]"
